ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6223148,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-19680,-205,1,0,0,0,Security staff,2
6223607,F,N,Y,0,90000,Pensioner,Higher education,Married,House / apartment,-21482,365243,1,0,0,0,,2
6223940,F,N,N,0,121500,Working,Higher education,Married,House / apartment,-19421,-2975,1,1,1,0,,2
6224005,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-20505,365243,1,0,1,0,,2
6224317,F,N,N,0,189000,Working,Secondary / secondary special,Civil marriage,House / apartment,-21045,-1910,1,0,0,0,Medicine staff,2
6224333,F,N,N,0,202500,Working,Incomplete higher,Married,House / apartment,-17498,-8881,1,1,1,0,Managers,2
6224575,M,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-13610,-2855,1,0,1,0,Laborers,1
6224602,F,N,N,1,108000,Working,Higher education,Married,House / apartment,-12708,-2094,1,1,0,0,Accountants,1
6229450,F,Y,Y,0,585000,Pensioner,Higher education,Married,House / apartment,-10269,-1331,1,0,0,0,Managers,2
6229632,F,N,Y,0,121500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23212,365243,1,0,0,0,,1
6229971,F,N,N,1,157500,Working,Higher education,Single / not married,House / apartment,-15074,-5545,1,0,0,1,Core staff,3
6229972,F,N,N,1,157500,Working,Higher education,Married,House / apartment,-15074,-5545,1,0,0,1,Core staff,3
6230031,F,Y,N,0,202500,Working,Higher education,Married,House / apartment,-18324,-3326,1,0,1,0,Core staff,2
6230262,M,Y,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-12806,-460,1,0,0,0,Laborers,2
6230282,F,Y,Y,0,225000,Working,Higher education,Single / not married,House / apartment,-11597,-3566,1,0,0,0,Sales staff,1
6230284,F,Y,Y,0,225000,Working,Higher education,Single / not married,House / apartment,-11597,-3566,1,0,0,0,Sales staff,1
6230526,F,N,Y,0,121500,Working,Higher education,Married,House / apartment,-19892,-12240,1,1,1,0,Core staff,2
6230848,F,N,Y,0,382500,Commercial associate,Higher education,Married,House / apartment,-18011,-4601,1,0,0,0,Managers,2
6230885,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,1
6230942,M,Y,Y,0,189000,Commercial associate,Higher education,Married,House / apartment,-12003,-1283,1,0,0,0,,2
6230946,F,N,Y,0,126000,Pensioner,Higher education,Married,House / apartment,-20307,365243,1,0,0,0,,2
6230948,M,N,Y,0,126000,Pensioner,Higher education,Married,House / apartment,-20307,365243,1,0,0,0,,2
6230950,F,N,Y,0,126000,Pensioner,Higher education,Married,House / apartment,-20307,365243,1,0,0,0,,2
6230957,F,N,Y,0,126000,Pensioner,Higher education,Married,House / apartment,-20307,365243,1,0,0,0,,2
6231042,M,N,Y,0,360000,State servant,Higher education,Separated,House / apartment,-18320,-187,1,1,0,0,Core staff,1
6231067,F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,-15435,-1801,1,1,1,1,Cooking staff,4
6231135,F,N,N,2,175500,Commercial associate,Higher education,Married,House / apartment,-16973,-1135,1,0,1,1,Sales staff,4
6231237,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-12030,-1409,1,0,1,0,Laborers,4
6231357,M,N,Y,0,90000,State servant,Higher education,Single / not married,With parents,-10346,-739,1,0,0,0,Secretaries,1
6231358,M,N,Y,0,90000,Pensioner,Higher education,Single / not married,With parents,-10346,-739,1,0,0,0,Secretaries,1
6231890,F,N,N,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-20684,-2291,1,0,1,0,HR staff,1
6232762,M,N,Y,1,180000,Working,Higher education,Married,House / apartment,-10989,-3418,1,0,1,0,High skill tech staff,3
6233240,M,N,N,0,405000,Working,Higher education,Separated,House / apartment,-19068,-1111,1,0,0,0,Drivers,1
6233242,M,N,N,0,405000,Working,Higher education,Separated,House / apartment,-19068,-1111,1,0,0,0,Drivers,1
6233276,F,N,Y,0,144000,Commercial associate,Secondary / secondary special,Single / not married,With parents,-9794,-593,1,0,0,0,Core staff,1
6234222,F,N,N,1,247500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14405,-2756,1,1,0,0,High skill tech staff,2
6234380,F,N,N,0,135000,Pensioner,Higher education,Single / not married,House / apartment,-21345,365243,1,0,0,0,,2
6234381,F,N,N,0,135000,Pensioner,Higher education,Married,House / apartment,-21345,365243,1,0,0,0,,2
6234590,F,N,Y,1,193500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13005,-416,1,1,0,0,Laborers,3
6238861,M,N,Y,1,292500,Commercial associate,Incomplete higher,Married,House / apartment,-9137,-865,1,1,0,0,Managers,3
6238862,M,N,Y,1,292500,Commercial associate,Incomplete higher,Married,House / apartment,-9137,-865,1,1,0,0,Managers,3
6238864,M,N,Y,1,292500,Commercial associate,Incomplete higher,Married,House / apartment,-9137,-865,1,1,0,0,Managers,3
6238872,M,Y,Y,2,270000,Working,Higher education,Single / not married,House / apartment,-15665,-408,1,0,0,0,Drivers,4
6238881,F,N,N,0,202500,State servant,Secondary / secondary special,Separated,House / apartment,-15589,-4610,1,0,1,0,Medicine staff,1
6238885,F,N,Y,0,202500,State servant,Secondary / secondary special,Separated,House / apartment,-15589,-4610,1,0,1,0,Medicine staff,1
6238950,F,N,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,-15592,-4061,1,0,0,0,,3
6238956,F,N,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,-15592,-4061,1,0,0,0,,3
6239240,F,N,Y,1,144000,Working,Secondary / secondary special,Married,House / apartment,-13896,-3848,1,1,1,0,Laborers,1
6239242,F,N,N,1,144000,Working,Secondary / secondary special,Married,House / apartment,-13896,-3848,1,1,1,0,Laborers,1
6239257,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10479,-2723,1,0,1,1,Laborers,1
6239315,F,N,N,1,67500,Working,Secondary / secondary special,Married,House / apartment,-17487,-1657,1,0,0,0,,3
6239631,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17869,-957,1,1,0,0,Drivers,2
6239632,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17869,-957,1,1,0,0,Drivers,2
6239861,M,Y,Y,0,540000,Working,Secondary / secondary special,Single / not married,House / apartment,-13198,-2114,1,0,0,0,Sales staff,1
6241915,M,Y,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-11130,-2369,1,0,1,0,Laborers,1
6243290,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17458,365243,1,0,1,1,,2
6243502,F,N,N,1,135000,Working,Incomplete higher,Single / not married,House / apartment,-13500,-1971,1,1,0,0,Managers,3
6244349,F,N,Y,1,171000,Working,Higher education,Married,House / apartment,-11546,-3585,1,1,0,0,High skill tech staff,3
6247356,F,Y,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-17306,-2906,1,0,0,0,,1
6247428,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20975,365243,1,0,1,0,,1
6247432,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20975,365243,1,0,1,0,,1
6247475,F,Y,Y,2,108000,Working,Higher education,Married,With parents,-11566,-2206,1,0,0,0,Laborers,4
6247603,F,N,N,1,135000,State servant,Secondary / secondary special,Married,With parents,-12186,-4702,1,0,0,0,Laborers,3
6247813,F,N,N,0,76500,Working,Secondary / secondary special,Married,Municipal apartment,-19931,-12311,1,0,0,0,Laborers,2
6247928,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Separated,House / apartment,-20795,-3818,1,0,1,0,Laborers,1
6247976,F,Y,Y,0,148500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21745,365243,1,0,1,0,,2
6248139,F,N,Y,0,166500,Working,Secondary / secondary special,Separated,House / apartment,-17951,-2084,1,0,1,0,Sales staff,1
6251478,F,N,Y,1,103500,Commercial associate,Higher education,Married,House / apartment,-9951,-690,1,0,0,0,Laborers,3
6251484,M,N,Y,0,202500,Working,Higher education,Married,House / apartment,-18615,-3946,1,0,1,0,Accountants,2
6251488,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-18615,-3946,1,0,1,0,Accountants,2
6251544,F,Y,Y,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-13534,-2910,1,1,1,0,Laborers,1
6251559,F,N,Y,0,157500,State servant,Secondary / secondary special,Married,House / apartment,-13004,-2455,1,0,0,0,Cooking staff,2
6251561,F,N,N,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-13004,-2455,1,0,0,0,Cooking staff,2
6251690,M,N,N,1,216000,Working,Secondary / secondary special,Married,House / apartment,-11559,-264,1,0,0,0,Laborers,3
6251696,M,N,N,1,216000,Working,Secondary / secondary special,Married,House / apartment,-11559,-264,1,0,0,0,Laborers,3
6251698,M,N,N,1,216000,Working,Secondary / secondary special,Married,House / apartment,-11559,-264,1,0,0,0,Laborers,3
6251820,F,Y,Y,1,135000,Working,Higher education,Single / not married,House / apartment,-15216,-7204,1,0,0,0,High skill tech staff,2
6251822,F,N,Y,0,67500,State servant,Secondary / secondary special,Married,House / apartment,-17344,-3885,1,0,1,0,,2
6252612,F,N,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-18283,-11204,1,0,1,0,Laborers,3
6258615,F,N,Y,0,108000,Working,Secondary / secondary special,Widow,House / apartment,-21560,-2698,1,0,1,0,,1
6258633,F,N,N,0,153000,Working,Secondary / secondary special,Married,House / apartment,-17683,-5042,1,0,0,0,,2
6258797,F,Y,N,2,180000,Commercial associate,Higher education,Single / not married,House / apartment,-10739,-1024,1,0,1,0,Laborers,4
6258966,M,N,Y,0,225000,Pensioner,Higher education,Married,House / apartment,-21253,365243,1,0,0,0,,2
6259182,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,With parents,-9934,-460,1,1,1,0,Sales staff,1
6259195,F,Y,N,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13227,-1799,1,1,1,0,Drivers,1
6259200,F,Y,N,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13227,-1799,1,1,1,0,Drivers,1
6261447,F,Y,Y,0,382500,Working,Secondary / secondary special,Single / not married,House / apartment,-15266,-1051,1,0,0,1,Sales staff,2
6261488,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13627,-4490,1,1,0,0,Accountants,2
6261489,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13627,-4490,1,1,0,0,Accountants,2
6261490,F,N,N,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13627,-4490,1,1,0,0,Accountants,2
6261491,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13627,-4490,1,1,0,0,Accountants,2
6261891,F,Y,Y,0,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-21818,365243,1,0,0,0,,2
6262421,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-20402,365243,1,0,0,0,,2
6262594,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19146,-4465,1,0,1,1,,1
6263766,F,N,Y,1,225000,Working,Higher education,Married,House / apartment,-10727,-1939,1,0,0,0,Managers,3
6264005,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-10893,-1278,1,0,0,0,Sales staff,2
6264010,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-10893,-1278,1,0,0,0,Sales staff,2
6264184,M,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-10222,-1370,1,0,0,0,Sales staff,2
6264266,M,Y,N,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19492,-121,1,0,0,0,,2
6264267,M,Y,Y,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19492,-121,1,0,0,0,,2
6264268,M,Y,Y,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19492,-121,1,0,0,0,,2
6264269,M,Y,Y,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19492,-121,1,0,0,0,,2
6264270,M,Y,Y,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19492,-121,1,0,0,0,,2
6264605,F,N,Y,1,189000,Working,Secondary / secondary special,Married,House / apartment,-14559,-2278,1,0,0,0,Laborers,3
6264655,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,-11887,-3558,1,1,1,0,Laborers,3
6264729,M,N,Y,2,135000,Commercial associate,Incomplete higher,Married,House / apartment,-12308,-359,1,0,0,0,Laborers,4
6264747,M,N,Y,3,211500,Working,Secondary / secondary special,Married,House / apartment,-12794,-3100,1,0,1,0,Drivers,5
6264873,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19002,-421,1,0,0,0,Laborers,2
6264877,M,N,Y,1,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11403,-2491,1,0,0,0,,3
6268743,M,N,N,0,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12022,-1889,1,0,1,0,Core staff,2
6268853,M,Y,Y,1,675000,Commercial associate,Higher education,Married,House / apartment,-10695,-398,1,0,0,0,,3
6268857,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-12394,-4903,1,1,1,0,Laborers,2
6270686,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21416,365243,1,0,0,0,,1
6270733,F,N,Y,0,135000,Working,Higher education,Single / not married,House / apartment,-13976,-3498,1,0,0,0,Sales staff,2
6270738,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22192,365243,1,0,0,0,,2
6272108,M,N,N,0,225000,Pensioner,Secondary / secondary special,Separated,House / apartment,-19952,365243,1,0,1,0,,1
6272184,M,Y,N,2,157500,Working,Incomplete higher,Married,House / apartment,-11382,-787,1,1,1,0,Laborers,4
6272254,F,N,Y,1,121500,Working,Secondary / secondary special,Married,House / apartment,-14418,-3193,1,0,0,1,Laborers,1
6272319,F,Y,Y,3,112500,Working,Higher education,Married,House / apartment,-12852,-1459,1,0,0,0,Laborers,5
6272322,F,Y,Y,0,360000,Working,Secondary / secondary special,Single / not married,House / apartment,-12986,-2643,1,0,0,0,Realty agents,1
6272542,M,N,Y,0,157500,Working,Secondary / secondary special,Separated,House / apartment,-17018,-1971,1,0,0,1,Sales staff,1
6272691,M,N,N,1,180000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18564,-2187,1,0,1,0,Laborers,3
6272925,M,Y,Y,2,315000,Working,Secondary / secondary special,Married,House / apartment,-12603,-2855,1,0,0,0,Managers,1
6272936,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14466,-1182,1,0,0,0,,2
6273002,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-18143,365243,1,0,0,0,,2
6273004,F,N,N,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-18143,365243,1,0,0,0,,2
6273118,F,N,N,0,202500,Working,Incomplete higher,Married,House / apartment,-17498,-8881,1,1,1,0,Managers,2
6273231,F,Y,Y,0,117000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16148,-754,1,0,0,0,Sales staff,2
6273349,F,Y,N,1,315000,Working,Higher education,Separated,House / apartment,-13059,-4466,1,0,1,0,Accountants,2
6273895,F,N,Y,0,180000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16460,-3140,1,0,1,0,Medicine staff,2
6274162,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-10676,-888,1,0,0,1,Secretaries,2
6274190,F,N,Y,2,157500,Working,Higher education,Married,House / apartment,-13008,-492,1,0,0,0,Laborers,4
6274233,M,N,Y,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459,-704,1,1,0,0,Low-skill Laborers,2
6276709,M,Y,Y,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-8666,-802,1,0,0,0,Sales staff,1
6276716,F,Y,Y,1,162000,Working,Higher education,Married,House / apartment,-16166,-6769,1,1,1,0,Core staff,3
6276731,F,Y,Y,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-10851,-164,1,1,1,0,Sales staff,2
6276857,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-21301,-2478,1,0,0,0,Cooking staff,2
6277672,F,Y,Y,1,382500,Working,Higher education,Married,House / apartment,-10175,-685,1,0,0,0,,3
6280442,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-18128,-5020,1,1,1,0,Medicine staff,2
6280469,F,N,N,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,-21652,365243,1,0,1,0,,2
6280476,F,N,N,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,-21652,365243,1,0,1,0,,2
6280962,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21444,365243,1,0,0,0,,1
6280963,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21444,365243,1,0,0,0,,1
6281112,F,N,N,0,225000,Commercial associate,Higher education,Married,House / apartment,-19722,-2221,1,0,0,0,Accountants,2
6281201,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,-19582,-882,1,0,1,0,Laborers,2
6281210,F,N,N,1,180000,Commercial associate,Lower secondary,Separated,Rented apartment,-16176,-152,1,0,0,0,Low-skill Laborers,2
